Income,Gender,Age,Age Range,Political Affiliation,Do you approve or disapprove of how Donald Trump is handling his job as president?,What is your highest level of education?,What is your race?,What is your marital status?,What would you say is the likelihood that your current job will be entirely performed by robots or computers within the next decade?,"Do you believe that climate change is real and caused by people, real but not caused by people, or not real at all?",How many Transformers movies have you seen?,Do you agree or disagree with the following statement: scientists are generally honest and are serving the public good.,Do you agree or disagree with the following statement: vaccines are safe and protect children from disease.,"How many books, if any, have you read in the past year?",Do you believe in ghosts?,What percentage of the federal budget would you estimate is spent on scientific research?,"Is federal funding of scientific research too high, too low, or about right?",True or false: the earth is always farther away from the sun in the winter than in the summer.,"If you had to choose: would you rather be smart and sad, or dumb and happy?",Do you think it is acceptable or unacceptable to urinate in the shower?,Belief in Flat Earth Theory
,Male,51,45-54,Democrat,Strongly disapprove,Some college,White,Divorced,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Disagree,0.0,No,5.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Male,56,55-64,Independent,Strongly disapprove,College degree,Black,Widowed,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Strongly Disagree,50.0,Yes,20.0,About Right,FALSE,Smart and Sad,Unacceptable,Yes
,Female,69,65+,Independent,Strongly Approve,High school,White,Widowed,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Somewhat Agree,40.0,No,40.0,About Right,TRUE,Dumb and happy,Acceptable,No
,Female,50,45-54,Independent,Strongly disapprove,College degree,White,Separated,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,12.0,No,3.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Male,52,45-54,Republican,Strongly Approve,Graduate degree,Asian,Married,Likely,Not Real At All,,Strongly Agree,Somewhat Agree,4.0,DK/REF,,Too High,TRUE,Dumb and happy,Unacceptable,No
,Female,18,18-24,DK/REF,Somewhat disapprove,High school,Black,In a relationship,DK/REF,Real and Caused by People,4.0,Strongly Disagree,Somewhat Disagree,2.0,No,10.0,Too High,FALSE,Dumb and happy,Acceptable,No
,Female,63,55-64,Independent,Strongly Approve,Some college,White,Married,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Strongly Agree,2.0,No,10.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Female,55,55-64,Republican,Strongly Approve,Some college,White,Married,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Agree,60.0,No,30.0,Too High,TRUE,Smart and Sad,Acceptable,Uncertain
13000.0,Male,45,45-54,Democrat,Strongly disapprove,College degree,DK/REF,Married,Likely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,12.0,No,50.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
100000.0,Male,50,45-54,DK/REF,Strongly Approve,Graduate degree,DK/REF,In a relationship,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Strongly Agree,12.0,No,60.0,About Right,FALSE,Smart and Sad,Acceptable,Uncertain
,Female,56,55-64,Democrat,Strongly disapprove,Other,Other,Married,Likely,Real and Caused by People,2.0,Somewhat Disagree,Somewhat Agree,1.0,Yes,40.0,Too High,TRUE,DK/REF,Acceptable,No
,Female,66,65+,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,20.0,No,20.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,55,55-64,Independent,Neither approve nor disapprove,High school,White,Married,Unlikely,Real and Caused by People,5.0,Neither Agree nor Disagree,Strongly Agree,3.0,No,10.0,DK/REF,FALSE,Dumb and happy,Acceptable,No
,Female,27,25-34,DK/REF,Strongly disapprove,Some college,DK/REF,Single,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,17.0,Yes,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,21,18-24,Independent,Somewhat Approve,Some college,Latino,Single,Likely,Real and Caused by People,3.0,Strongly Agree,Somewhat Agree,13.0,No,14.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,58,55-64,Democrat,Strongly disapprove,College degree,White,Divorced,Unlikely,DK/REF,0.0,Strongly Agree,Strongly Agree,200.0,Yes,20.0,Too Low,DK/REF,DK/REF,Acceptable,No
,Female,46,45-54,Independent,Strongly disapprove,College degree,White,Divorced,Likely,Real and Caused by People,1.0,Strongly Disagree,Strongly Disagree,5.0,Yes,30.0,About Right,FALSE,Dumb and happy,Acceptable,Yes
,Male,37,35-44,DK/REF,Strongly disapprove,High school,DK/REF,Single,Unlikely,Real and Caused by People,5.0,Somewhat Agree,Strongly Disagree,7.0,Yes,80.0,About Right,DK/REF,Dumb and happy,Acceptable,Yes
,Male,21,18-24,Republican,Somewhat Approve,Some college,Latino,Single,Likely,DK/REF,0.0,Somewhat Disagree,Strongly Agree,0.0,No,10.0,About Right,TRUE,Dumb and happy,Acceptable,No
,Female,33,25-34,Independent,Somewhat Approve,College degree,Black,Other,Unlikely,Real and Caused by People,5.0,Strongly Disagree,Strongly Disagree,50.0,Yes,5.0,About Right,TRUE,Smart and Sad,Unacceptable,Yes
,Male,50,45-54,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Not Real At All,0.0,Strongly Agree,Strongly Agree,12.0,No,10.0,About Right,FALSE,DK/REF,Acceptable,No
,Female,22,18-24,DK/REF,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,6.0,Yes,1.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,45,45-54,DK/REF,Strongly disapprove,Some college,Black,Divorced,Unlikely,Real and Caused by People,3.0,Somewhat Agree,Somewhat Disagree,2.0,Yes,2.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Male,33,25-34,Republican,DK/REF,Graduate degree,White,Married,Unlikely,DK/REF,1.0,Strongly Agree,Strongly Agree,10.0,No,0.0,About Right,FALSE,Smart and Sad,Acceptable,No
,Female,29,25-34,Democrat,Strongly disapprove,College degree,Asian,Single,Likely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,100.0,Yes,2.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,30,25-34,Democrat,Somewhat Approve,College degree,Latino,In a relationship,Likely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,5.0,No,,Too High,TRUE,Smart and Sad,Unacceptable,No
,Male,67,65+,Democrat,Strongly disapprove,Some college,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,4.0,Yes,3.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,57,55-64,Independent,Strongly disapprove,Some college,Black,Divorced,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,No,,DK/REF,TRUE,DK/REF,DK/REF,Uncertain
,Male,20,18-24,Democrat,Neither approve nor disapprove,High school,Black,Married,Unlikely,Real and Caused by People,1.0,Somewhat Disagree,Strongly Agree,1.0,No,4.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Female,51,45-54,DK/REF,DK/REF,Graduate degree,Asian,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,1.0,No,30.0,About Right,TRUE,Smart and Sad,Acceptable,No
,Female,48,45-54,DK/REF,Somewhat disapprove,Some college,White,Divorced,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,3.0,No,,DK/REF,TRUE,Smart and Sad,DK/REF,No
,Male,63,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Disagree,Strongly Agree,80.0,No,,About Right,FALSE,Dumb and happy,DK/REF,No
,Male,72,65+,DK/REF,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,0.7,Too Low,FALSE,Dumb and happy,Acceptable,No
,Female,61,55-64,Democrat,Strongly disapprove,High school,White,Single,Unlikely,Real and Caused by People,1.0,Somewhat Disagree,Somewhat Disagree,100.0,Yes,40.0,DK/REF,TRUE,Smart and Sad,Acceptable,No
,Male,59,55-64,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,5.0,No,10.0,Too Low,FALSE,Dumb and happy,DK/REF,No
,Male,57,55-64,Independent,Neither approve nor disapprove,College degree,Latino,Married,Likely,Not Real At All,0.0,DK/REF,Strongly Agree,3.0,No,,About Right,TRUE,Dumb and happy,Acceptable,No
,Male,50,45-54,DK/REF,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,5.0,Somewhat Disagree,Strongly Disagree,2.0,No,10.0,Too High,TRUE,DK/REF,Acceptable,Yes
,Female,27,25-34,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,25.0,No,10.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Male,80,65+,Democrat,Strongly disapprove,College degree,DK/REF,Married,Unlikely,Real but not Caused by People,,Strongly Agree,Strongly Disagree,20.0,No,2.0,Too Low,TRUE,DK/REF,Unacceptable,No
,Male,83,65+,Republican,Strongly Approve,College degree,White,Widowed,Unlikely,Not Real At All,0.0,Somewhat Agree,Strongly Agree,0.0,No,30.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Male,90,65+,Democrat,Strongly disapprove,College degree,Black,Widowed,Likely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,15.0,No,,Too Low,DK/REF,DK/REF,DK/REF,Uncertain
,Male,24,18-24,Democrat,Strongly disapprove,College degree,Asian,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,1.0,No,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,70,65+,Independent,Somewhat Approve,High school,White,Single,Likely,Real and Caused by People,1.0,Somewhat Disagree,Strongly Agree,1.0,Yes,40.0,About Right,TRUE,Smart and Sad,Unacceptable,Uncertain
,Male,22,18-24,DK/REF,DK/REF,College degree,White,Single,Unlikely,Real and Caused by People,4.0,DK/REF,Neither Agree nor Disagree,4.0,No,80.0,About Right,FALSE,DK/REF,DK/REF,No
,Male,49,45-54,Independent,Strongly disapprove,College degree,White,Divorced,Likely,Real and Caused by People,0.0,Strongly Agree,Somewhat Agree,12.0,Yes,5.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Female,23,18-24,Democrat,Somewhat disapprove,Some college,Asian,In a relationship,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,10.0,No,,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,24,18-24,Democrat,Strongly disapprove,Some college,White,Single,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,6.0,Yes,10.0,About Right,FALSE,Dumb and happy,Acceptable,No
,Female,50,45-54,DK/REF,Neither approve nor disapprove,Some college,White,Married,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,0.0,Yes,,DK/REF,DK/REF,DK/REF,Acceptable,Uncertain
,Male,51,45-54,Independent,DK/REF,College degree,White,Single,Unlikely,DK/REF,0.0,Strongly Agree,Strongly Agree,2.0,Yes,15.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Female,68,65+,Independent,DK/REF,Some college,Latino,Widowed,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Somewhat Agree,2.0,No,75.0,Too High,TRUE,DK/REF,Unacceptable,Uncertain
,Male,21,18-24,Independent,Somewhat disapprove,Some college,Black,Single,Unlikely,Real but not Caused by People,4.0,Somewhat Agree,Somewhat Agree,6.0,No,50.0,About Right,TRUE,Dumb and happy,Acceptable,Uncertain
,Female,34,25-34,Democrat,Strongly disapprove,Other,Black,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,6.0,No,30.0,Too Low,TRUE,Smart and Sad,DK/REF,No
,Male,24,18-24,Independent,Strongly Approve,Some college,Asian,Single,Likely,Real and Caused by People,1.0,Somewhat Disagree,Somewhat Disagree,56.0,Yes,,DK/REF,DK/REF,Smart and Sad,DK/REF,Uncertain
422000.0,Male,46,45-54,Independent,Strongly disapprove,Graduate degree,Black,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Somewhat Agree,10.0,No,5.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Male,75,65+,Democrat,DK/REF,Some college,White,Married,Likely,Not Real At All,,DK/REF,DK/REF,2.0,No,,Too Low,TRUE,DK/REF,DK/REF,No
,Male,18,18-24,Independent,Somewhat Approve,Some college,White,In a relationship,Unlikely,Real and Caused by People,1.0,Strongly Disagree,Strongly Agree,15.0,No,45.0,About Right,TRUE,Smart and Sad,Acceptable,Uncertain
,Female,55,55-64,Democrat,Strongly disapprove,Some college,White,Married,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,0.0,Yes,,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,45,45-54,Independent,Strongly disapprove,High school,White,Married,Likely,Not Real At All,0.0,Somewhat Agree,Strongly Agree,5.0,No,1.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Male,27,25-34,Independent,Somewhat disapprove,High school,Other,In a relationship,Unlikely,Real but not Caused by People,2.0,Strongly Agree,Strongly Disagree,4.0,Yes,12.0,Too Low,FALSE,Smart and Sad,Acceptable,Yes
,Female,89,65+,Republican,Strongly Approve,Some college,White,Married,Unlikely,Not Real At All,0.0,Strongly Disagree,Strongly Agree,5.0,No,10.0,Too High,FALSE,Dumb and happy,Acceptable,No
,Female,50,45-54,DK/REF,DK/REF,Graduate degree,DK/REF,Divorced,Unlikely,Real and Caused by People,0.0,Neither Agree nor Disagree,Neither Agree nor Disagree,10.0,DK/REF,,DK/REF,TRUE,DK/REF,DK/REF,Uncertain
,Female,26,25-34,Independent,Strongly disapprove,Some college,Asian,Married,Unlikely,Not Real At All,3.0,Strongly Agree,Strongly Agree,2.0,No,100.0,About Right,TRUE,Smart and Sad,Acceptable,Uncertain
,Female,34,25-34,Independent,Strongly disapprove,High school,Latino,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,0.0,Yes,,DK/REF,FALSE,Dumb and happy,Acceptable,No
,Female,26,25-34,Independent,Strongly disapprove,College degree,White,Single,Likely,Real and Caused by People,2.0,Somewhat Agree,Somewhat Agree,5.0,Yes,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,36,35-44,DK/REF,DK/REF,Graduate degree,Asian,Married,Likely,DK/REF,3.0,DK/REF,DK/REF,,Yes,,Too Low,FALSE,DK/REF,DK/REF,No
,Male,75,65+,Independent,Strongly Approve,Graduate degree,White,Widowed,Unlikely,Real and Caused by People,0.0,Strongly Agree,Neither Agree nor Disagree,62.0,Yes,7.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Male,44,35-44,Independent,Strongly disapprove,Some college,Other,Married,Unlikely,Real and Caused by People,0.0,Strongly Disagree,Strongly Agree,0.0,No,40.0,Too High,FALSE,Dumb and happy,Acceptable,No
,Female,70,65+,Independent,Strongly disapprove,Graduate degree,White,Single,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Somewhat Disagree,3.0,Yes,1.0,About Right,FALSE,Dumb and happy,Acceptable,No
,Male,79,65+,Independent,Strongly Approve,Some college,White,Widowed,Unlikely,Real and Caused by People,1.0,Strongly Disagree,Strongly Agree,25.0,No,15.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Male,40,35-44,DK/REF,Strongly disapprove,Graduate degree,Black,Single,Likely,Real and Caused by People,4.0,Strongly Agree,Strongly Disagree,59.0,No,12.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,66,65+,Republican,Strongly disapprove,Graduate degree,Asian,Married,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Somewhat Disagree,2.0,No,,DK/REF,DK/REF,Smart and Sad,Unacceptable,Uncertain
,Female,53,45-54,Independent,Strongly disapprove,High school,White,Married,Likely,Real but not Caused by People,2.0,Somewhat Agree,Somewhat Agree,2.0,Yes,70.0,Too High,TRUE,Dumb and happy,DK/REF,Uncertain
,Male,23,18-24,Independent,Strongly disapprove,College degree,White,In a relationship,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,2.0,No,10.0,Too Low,TRUE,Dumb and happy,Acceptable,No
,Male,80,65+,Democrat,Strongly disapprove,College degree,Latino,Divorced,Likely,Real and Caused by People,1.0,Somewhat Agree,Somewhat Agree,1000.0,No,25.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,26,25-34,DK/REF,Neither approve nor disapprove,College degree,Latino,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,7.0,No,40.0,Too Low,FALSE,Smart and Sad,Unacceptable,Uncertain
,Male,45,45-54,Independent,Neither approve nor disapprove,Some college,Latino,Divorced,Likely,Real and Caused by People,,Somewhat Agree,Strongly Agree,5.0,No,,DK/REF,FALSE,Smart and Sad,Unacceptable,Uncertain
140000.0,Female,62,55-64,Democrat,Somewhat Approve,Some college,White,Married,Likely,Real and Caused by People,2.0,Strongly Disagree,Strongly Agree,4.0,No,50.0,Too High,FALSE,Dumb and happy,Unacceptable,No
105000.0,Male,75,65+,Democrat,DK/REF,Some college,Asian,Married,Likely,Real and Caused by People,2.0,Somewhat Disagree,Strongly Agree,1.0,Yes,20.0,About Right,TRUE,Smart and Sad,Acceptable,No
,Male,32,25-34,Independent,Neither approve nor disapprove,High school,Latino,In a relationship,Unlikely,Real and Caused by People,4.0,Strongly Agree,Strongly Agree,0.0,Yes,45.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,46,45-54,Independent,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,1.0,No,,About Right,DK/REF,Dumb and happy,Acceptable,Uncertain
,Female,55,55-64,Democrat,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,300.0,Yes,5.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Female,51,45-54,Republican,Strongly Approve,Some college,White,In a relationship,Unlikely,Real but not Caused by People,0.0,Somewhat Disagree,Strongly Agree,3.0,No,,DK/REF,TRUE,DK/REF,Unacceptable,Uncertain
,Male,39,35-44,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,4.0,No,1.0,Too Low,FALSE,Dumb and happy,Acceptable,No
127000.0,Female,50,45-54,DK/REF,Somewhat disapprove,Some college,Latino,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,12.0,No,1.0,Too Low,FALSE,Dumb and happy,Acceptable,No
84000.0,Female,45,45-54,Independent,Somewhat Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Disagree,Strongly Agree,15.0,Yes,7.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
104000.0,Male,59,55-64,Independent,Strongly disapprove,Graduate degree,DK/REF,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,30.0,No,,DK/REF,FALSE,Dumb and happy,Acceptable,Uncertain
,Female,50,45-54,DK/REF,DK/REF,College degree,Asian,Single,Unlikely,Not Real At All,,Somewhat Agree,Somewhat Disagree,,Yes,,DK/REF,FALSE,Dumb and happy,Unacceptable,No
,Male,29,25-34,Democrat,DK/REF,College degree,White,Married,DK/REF,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,Yes,20.0,About Right,FALSE,Dumb and happy,Acceptable,No
,Male,87,65+,Democrat,DK/REF,Other,Black,Married,Likely,Real and Caused by People,0.0,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0,No,,Too High,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,29,25-34,Independent,Strongly disapprove,College degree,Asian,Single,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,3.0,No,5.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Female,25,25-34,Independent,Strongly disapprove,High school,Black,Single,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,0.0,Yes,50.0,Too Low,FALSE,Smart and Sad,Acceptable,Uncertain
,Female,39,35-44,DK/REF,Strongly disapprove,Graduate degree,Latino,Married,Likely,DK/REF,0.0,DK/REF,Somewhat Disagree,,No,100.0,Too Low,DK/REF,Dumb and happy,Unacceptable,No
,Female,40,35-44,Independent,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,4.0,No,5.0,About Right,FALSE,Dumb and happy,Acceptable,No
,Male,40,35-44,Republican,Somewhat Approve,High school,Black,Married,Unlikely,DK/REF,3.0,DK/REF,Somewhat Agree,0.0,No,,About Right,FALSE,DK/REF,Unacceptable,Uncertain
,Female,57,55-64,Republican,Strongly Approve,High school,White,Divorced,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Somewhat Agree,4.0,Yes,,DK/REF,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,19,18-24,Independent,Somewhat Approve,Some college,White,Single,Unlikely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,5.0,Yes,4.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Female,54,45-54,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,7.0,No,25.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Female,18,18-24,Democrat,Strongly disapprove,High school,Latino,Single,Unlikely,Real and Caused by People,0.0,Strongly Disagree,Strongly Agree,4.0,Yes,40.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Female,65,65+,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,40.0,No,2.0,Too Low,FALSE,DK/REF,Unacceptable,No
,Female,89,65+,Democrat,Neither approve nor disapprove,Some college,White,Widowed,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,,DK/REF,TRUE,Smart and Sad,Unacceptable,No
